date,region,cpu_used,cpu_total,storage_used,storage_allocated,weather_temp,power_outage,price_factor,day_of_week,month,quarter,is_weekend,utilization_ratio,storage_efficiency,cpu_usage,cpu_lag_1,cpu_lag_3,cpu_lag_7,cpu_roll_mean_7,cpu_roll_max_7,cpu_roll_min_7,cpu_roll_mean_30,cpu_roll_max_30,cpu_roll_min_30
2024-05-24,North,51.95,100,257.28,813.67,20.88,0,1.04,4,5,2,0,0.5195000000000001,0.31619698403529684,51.95,83.19,98.18,59.51,70.54714285714286,98.18,48.54,67.58266666666667,99.83,33.98
2024-05-25,North,50.0,100,153.65,725.36,14.84,0,1.04,5,5,2,1,0.5,0.21182585199073564,50.0,51.95,62.27,61.82,68.85857142857144,98.18,48.54,66.30666666666666,99.83,33.98
2024-05-26,North,86.43,100,244.84,672.11,39.75,0,0.88,6,5,2,1,0.8643000000000001,0.3642856080105935,86.43,50.0,83.19,48.54,74.27142857142857,98.18,50.0,66.13633333333333,99.83,33.98
2024-05-27,North,37.02,100,156.96,614.67,11.58,0,1.11,0,5,2,0,0.37020000000000003,0.2553565327736835,37.02,86.43,51.95,87.88,67.00571428571429,98.18,37.02,64.62533333333333,99.83,33.98
2024-05-28,North,45.33,100,514.79,614.86,28.45,0,0.83,1,5,2,0,0.4533,0.8372475034967309,45.33,37.02,50.0,98.18,59.455714285714286,86.43,37.02,63.21966666666667,99.83,33.98
2024-05-29,North,83.11,100,696.6,878.58,31.81,0,1.01,2,5,2,0,0.8311,0.7928703134603565,83.11,45.33,86.43,62.27,62.432857142857145,86.43,37.02,64.50333333333333,99.83,33.98
2024-05-30,North,73.71,100,582.97,667.85,31.54,0,0.82,3,5,2,0,0.7371,0.8729055925731826,73.71,83.11,37.02,83.19,61.07857142857143,86.43,37.02,65.82766666666667,99.83,37.02
2024-05-31,North,65.23,100,434.85,725.55,28.51,0,1.14,4,5,2,0,0.6523,0.5993384329129626,65.23,73.71,45.33,51.95,62.97571428571428,86.43,37.02,66.726,99.83,37.02
2024-06-01,North,59.83,100,404.07,841.08,33.24,1,1.03,5,6,2,1,0.5982999999999999,0.4804180339563418,59.83,65.23,83.11,50.0,64.38,86.43,37.02,67.06366666666666,99.83,37.02
2024-06-02,North,52.21,100,400.79,517.22,15.38,0,0.89,6,6,2,1,0.5221,0.77489269556475,52.21,59.83,73.71,86.43,59.49142857142857,83.11,37.02,66.09333333333333,99.83,37.02
2024-06-03,North,64.08,100,502.63,688.24,33.95,1,1.05,0,6,2,0,0.6408,0.7303121004300825,64.08,52.21,65.23,37.02,63.357142857142854,83.11,45.33,66.857,99.83,37.02
2024-06-04,North,35.87,100,648.99,950.41,19.74,0,1.16,1,6,2,0,0.35869999999999996,0.6828526635872939,35.87,64.08,59.83,45.33,62.00571428571429,83.11,35.87,66.55366666666667,99.83,35.87
2024-06-05,North,43.9,100,746.39,784.37,20.46,0,0.82,2,6,2,0,0.439,0.9515789742086005,43.9,35.87,52.21,83.11,56.40428571428571,73.71,35.87,64.757,99.83,35.87
2024-06-06,North,55.39,100,830.89,931.6,36.6,0,1.05,3,6,2,0,0.5539000000000001,0.8918956633748389,55.39,43.9,64.08,73.71,53.787142857142854,65.23,35.87,64.31166666666667,99.83,35.87
2024-06-07,North,85.78,100,601.33,800.95,34.34,0,1.04,4,6,2,0,0.8578,0.7507709594856109,85.78,55.39,35.87,65.23,56.722857142857144,85.78,35.87,65.486,99.83,35.87
2024-06-08,North,56.04,100,162.79,697.15,25.03,0,0.89,5,6,2,1,0.5604,0.23350785340314137,56.04,85.78,43.9,59.83,56.181428571428576,85.78,35.87,65.62933333333334,99.83,35.87
2024-06-09,North,70.0,100,397.01,645.64,31.22,0,0.8,6,6,2,1,0.7,0.6149092373458893,70.0,56.04,55.39,52.21,58.72285714285714,85.78,35.87,66.42033333333333,99.83,35.87
2024-06-10,North,79.21,100,651.06,661.31,15.23,0,0.86,0,6,2,0,0.7920999999999999,0.9845004612057885,79.21,70.0,85.78,64.08,60.88428571428572,85.78,35.87,67.66633333333333,99.83,35.87
2024-06-11,North,81.8,100,249.1,955.45,17.16,1,1.08,1,6,2,0,0.818,0.26071484640745196,81.8,79.21,56.04,35.87,67.44571428571429,85.78,43.9,67.569,99.83,35.87
2024-06-12,North,90.38,100,247.34,713.36,21.42,0,1.02,2,6,2,0,0.9037999999999999,0.34672535606145566,90.38,81.8,70.0,43.9,74.08571428571429,90.38,55.39,68.42566666666667,99.83,35.87
2024-06-13,North,32.14,100,171.59,601.95,25.93,0,1.15,3,6,2,0,0.3214,0.28505689841348947,32.14,90.38,79.21,55.39,70.76428571428572,90.38,32.14,66.67666666666666,99.83,32.14
2024-06-14,North,50.19,100,149.0,730.14,35.23,0,1.0,4,6,2,0,0.5019,0.20407045224203577,50.19,32.14,81.8,85.78,65.67999999999999,90.38,32.14,65.022,99.67,32.14
2024-06-15,North,32.23,100,424.11,846.64,18.97,0,0.99,5,6,2,1,0.3223,0.5009331002551262,32.23,50.19,90.38,56.04,62.27857142857142,90.38,32.14,62.774,98.18,32.14
2024-06-16,North,87.32,100,146.49,645.18,35.49,0,1.09,6,6,2,1,0.8732,0.22705291546545153,87.32,32.23,32.14,70.0,64.75285714285714,90.38,32.14,63.701,98.18,32.14
2024-06-17,North,97.19,100,191.82,534.36,33.69,1,1.01,0,6,2,0,0.9719,0.35897147990119016,97.19,87.32,50.19,79.21,67.32142857142857,97.19,32.14,64.88000000000001,98.18,32.14
2024-06-18,North,88.31,100,390.38,725.31,20.97,0,1.11,1,6,2,0,0.8831,0.5382250348127008,88.31,97.19,32.23,81.8,68.25142857142858,97.19,32.14,66.20566666666667,98.18,32.14
2024-06-19,North,74.38,100,635.17,854.52,34.15,1,0.9,2,6,2,0,0.7437999999999999,0.7433061835884472,74.38,88.31,87.32,90.38,65.96571428571428,97.19,32.14,65.75566666666667,98.18,32.14
2024-06-20,North,58.9,100,176.0,703.97,11.03,0,0.91,3,6,2,0,0.589,0.25001065386309074,58.9,74.38,97.19,32.14,69.78857142857143,97.19,32.23,64.44633333333333,97.19,32.14
2024-06-21,North,55.07,100,364.6,788.28,38.42,1,1.1,4,6,2,0,0.5507,0.46252600598772015,55.07,58.9,88.31,50.19,70.48571428571428,97.19,32.23,64.20633333333333,97.19,32.14
2024-06-22,North,35.89,100,277.4,519.34,11.78,0,0.93,5,6,2,1,0.3589,0.5341394847306196,35.89,55.07,74.38,32.23,71.00857142857143,97.19,35.89,62.629666666666665,97.19,32.14
2024-06-23,North,73.29,100,863.78,944.42,23.93,0,0.93,6,6,2,1,0.7329000000000001,0.9146142606043921,73.29,35.89,58.9,87.32,69.00428571428571,97.19,35.89,63.341,97.19,32.14
2024-06-24,North,74.54,100,261.3,695.05,22.03,0,1.05,0,6,2,0,0.7454000000000001,0.3759441766779369,74.54,73.29,55.07,97.19,65.76857142857143,88.31,35.89,64.159,97.19,32.14
2024-06-25,North,77.74,100,222.2,660.19,37.6,0,0.83,1,6,2,0,0.7774,0.3365697753676971,77.74,74.54,35.89,88.31,64.25857142857144,77.74,35.89,63.86933333333333,97.19,32.14
2024-06-26,North,53.24,100,208.88,975.82,18.21,1,1.03,2,6,2,0,0.5324,0.21405587095980816,53.24,77.74,73.29,74.38,61.23857142857143,77.74,35.89,64.41,97.19,32.14
2024-06-27,North,40.32,100,277.78,532.97,37.82,0,0.98,3,6,2,0,0.4032,0.5211925624331575,40.32,53.24,74.54,58.9,58.58428571428572,77.74,35.89,64.243,97.19,32.14
2024-06-28,North,40.84,100,741.13,984.57,39.13,0,0.85,4,6,2,0,0.40840000000000004,0.7527448530830717,40.84,40.32,77.74,55.07,56.55142857142857,77.74,35.89,62.833999999999996,97.19,32.14
2024-01-30,South,33.42,100,603.04,835.66,18.86,0,1.06,1,1,1,0,0.3342,0.721633200105306,33.42,57.57,69.54,96.21,60.79,88.04,33.42,69.345,99.43,33.42
2024-01-31,South,46.91,100,640.54,726.56,20.92,0,1.19,2,1,1,0,0.46909999999999996,0.881606474344858,46.91,33.42,37.51,51.97,60.06714285714286,88.04,33.42,68.24,99.43,33.42
2024-02-01,South,71.81,100,345.07,521.04,39.77,0,1.01,3,2,1,0,0.7181000000000001,0.662271610624904,71.81,46.91,57.57,87.48,57.82857142857143,88.04,33.42,67.58766666666666,99.43,33.42
2024-02-02,South,96.21,100,612.49,726.6,15.11,0,1.16,4,2,1,0,0.9621,0.842953481970823,96.21,71.81,33.42,88.04,58.99571428571428,96.21,33.42,68.454,99.43,33.42
2024-02-03,South,96.0,100,548.33,697.89,36.24,0,1.01,5,2,1,1,0.96,0.7856968863287912,96.0,96.21,46.91,69.54,62.77571428571428,96.21,33.42,69.42333333333335,99.43,33.42
2024-02-04,South,90.1,100,296.72,971.58,32.02,0,0.97,6,2,1,1,0.9009999999999999,0.3053994524382964,90.1,96.0,71.81,37.51,70.28857142857143,96.21,33.42,70.51833333333335,99.43,33.42
2024-02-05,South,52.69,100,409.79,752.16,39.49,0,1.0,0,2,1,0,0.5268999999999999,0.5448175920017018,52.69,90.1,96.21,57.57,69.59142857142857,96.21,33.42,70.31400000000001,99.43,33.42
2024-02-06,South,61.8,100,618.19,909.43,37.53,0,0.8,1,2,1,0,0.618,0.6797554512166962,61.8,52.69,96.0,33.42,73.64571428571428,96.21,46.91,69.26633333333332,99.43,33.42
2024-02-07,South,34.45,100,521.54,528.42,14.46,0,1.17,2,2,1,0,0.34450000000000003,0.986980053745127,34.45,61.8,90.1,46.91,71.86571428571429,96.21,34.45,68.84266666666667,99.43,33.42
2024-02-08,South,92.46,100,109.47,880.64,21.69,0,0.92,3,2,1,0,0.9246,0.12430732194767442,92.46,34.45,52.69,71.81,74.8157142857143,96.21,34.45,69.84266666666666,99.43,33.42
2024-02-09,South,75.52,100,696.41,865.28,28.48,0,0.89,4,2,1,0,0.7552,0.8048377403846154,75.52,92.46,61.8,96.21,71.86,96.0,34.45,69.77833333333334,99.43,33.42
2024-02-10,South,48.19,100,519.95,992.41,20.85,0,1.11,5,2,1,1,0.4819,0.5239266029161335,48.19,75.52,34.45,96.0,65.03,92.46,34.45,69.885,99.43,33.42
2024-02-11,South,58.83,100,764.92,921.26,28.13,0,1.06,6,2,1,1,0.5882999999999999,0.8302976358465579,58.83,48.19,92.46,90.1,60.56285714285713,92.46,34.45,70.13933333333333,99.43,33.42
2024-02-12,South,31.55,100,207.26,634.56,27.19,0,1.19,0,2,1,0,0.3155,0.3266200201714574,31.55,58.83,75.52,52.69,57.54285714285714,92.46,31.55,68.05233333333334,99.43,31.55
2024-02-13,South,71.4,100,183.72,976.01,20.24,1,0.88,1,2,1,0,0.7140000000000001,0.1882357762727841,71.4,31.55,48.19,61.8,58.91428571428572,92.46,31.55,67.812,99.43,31.55
2024-02-14,South,50.24,100,161.71,752.92,30.99,0,0.83,2,2,1,0,0.5024000000000001,0.21477713435690382,50.24,71.4,58.83,34.45,61.17,92.46,31.55,67.699,99.43,31.55
2024-02-15,South,36.17,100,544.69,717.36,37.47,1,1.1,3,2,1,0,0.3617,0.7592979814876771,36.17,50.24,31.55,92.46,53.128571428571426,75.52,31.55,66.38733333333333,99.43,31.55
2024-02-16,South,97.02,100,390.34,598.99,21.75,0,1.14,4,2,1,0,0.9702,0.6516636337835355,97.02,36.17,71.4,75.52,56.199999999999996,97.02,31.55,66.307,97.02,31.55
2024-02-17,South,41.37,100,133.57,592.18,17.54,0,0.88,5,2,1,1,0.41369999999999996,0.2255564186564896,41.37,97.02,50.24,48.19,55.22571428571428,97.02,31.55,65.26166666666667,97.02,31.55
2024-02-18,South,44.22,100,637.37,658.54,38.47,1,0.97,6,2,1,1,0.4422,0.9678531296504389,44.22,41.37,36.17,58.83,53.13857142857143,97.02,31.55,64.695,97.02,31.55
2024-02-19,South,30.41,100,306.79,907.12,39.45,0,1.14,0,2,1,0,0.3041,0.3382022224182027,30.41,44.22,97.02,31.55,52.97571428571428,97.02,30.41,62.55533333333334,97.02,30.41
2024-02-20,South,59.81,100,367.13,861.25,23.51,0,0.93,1,2,1,0,0.5981000000000001,0.4262757619738752,59.81,30.41,41.37,71.4,51.32,97.02,30.41,62.090333333333334,97.02,30.41
2024-02-21,South,89.25,100,348.42,930.09,10.64,0,1.11,2,2,1,0,0.8925,0.3746089088152759,89.25,59.81,44.22,50.24,56.892857142857146,97.02,30.41,63.27166666666667,97.02,30.41
2024-02-22,South,56.99,100,777.25,805.98,11.1,0,0.84,3,2,1,0,0.5699000000000001,0.9643539541924117,56.99,89.25,30.41,36.17,59.86714285714286,97.02,30.41,61.964333333333336,97.02,30.41
2024-02-23,South,89.3,100,422.39,704.01,13.41,0,1.12,4,2,1,0,0.893,0.5999772730500987,89.3,56.99,59.81,97.02,58.76428571428571,89.3,30.41,63.208666666666666,97.02,30.41
2024-02-24,South,66.93,100,128.48,528.52,22.33,0,0.82,5,2,1,1,0.6693000000000001,0.2430939226519337,66.93,89.3,89.25,41.37,62.41571428571429,89.3,30.41,62.52366666666667,97.02,30.41
2024-02-25,South,77.29,100,408.37,564.2,22.1,1,0.93,6,2,1,1,0.7729,0.7238036157390996,77.29,66.93,56.99,44.22,67.14,89.3,30.41,62.165333333333336,97.02,30.41
2024-02-26,South,73.72,100,161.46,557.7,31.68,0,1.06,0,2,1,0,0.7372,0.2895104895104895,73.72,77.29,89.3,30.41,73.32714285714287,89.3,56.99,62.30466666666667,97.02,30.41
2024-02-27,South,89.03,100,328.72,585.01,27.9,0,1.12,1,2,1,0,0.8903,0.5619049247021419,89.03,73.72,66.93,59.81,77.50142857142858,89.3,56.99,64.022,97.02,30.41
2024-02-28,South,51.74,100,759.75,811.67,14.46,0,1.07,2,2,1,0,0.5174,0.9360331169071174,51.74,89.03,77.29,89.25,72.14285714285714,89.3,51.74,63.827666666666666,97.02,30.41
2024-02-29,South,61.05,100,136.92,590.87,21.46,1,1.15,3,2,1,0,0.6104999999999999,0.2317260988034593,61.05,51.74,73.72,56.99,72.72285714285714,89.3,51.74,64.74866666666667,97.02,30.41
2024-03-01,South,88.69,100,227.6,577.19,12.3,0,1.18,4,3,1,0,0.8869,0.39432422599144124,88.69,61.05,89.03,89.3,72.63571428571429,89.03,51.74,66.14133333333334,97.02,30.41
2024-03-02,South,48.27,100,402.08,518.52,35.78,0,1.14,5,3,1,1,0.4827,0.775437784463473,48.27,88.69,51.74,66.93,69.97,89.03,48.27,65.35666666666667,97.02,30.41
2024-03-03,South,87.84,100,134.26,801.71,31.89,0,0.96,6,3,1,1,0.8784000000000001,0.16746703920370207,87.84,48.27,61.05,77.29,71.47714285714287,89.03,48.27,65.07766666666666,97.02,30.41
2024-03-04,South,54.12,100,656.53,822.75,26.68,1,0.91,0,3,1,0,0.5412,0.7979702218170769,54.12,87.84,88.69,73.72,68.67714285714285,89.03,48.27,63.681666666666665,97.02,30.41
2024-03-05,South,44.7,100,536.2,880.29,31.1,0,1.15,1,3,1,0,0.447,0.6091174499312727,44.7,54.12,48.27,89.03,62.34428571428572,88.69,44.7,62.16833333333334,97.02,30.41
2024-03-06,South,69.44,100,517.94,630.73,19.06,0,1.14,2,3,1,0,0.6944,0.821175463351989,69.44,44.7,87.84,51.74,64.87285714285714,88.69,44.7,62.72666666666667,97.02,30.41
2024-03-07,South,81.24,100,461.14,771.04,17.01,0,1.09,3,3,1,0,0.8123999999999999,0.5980753268312928,81.24,69.44,54.12,61.05,67.75714285714285,88.69,44.7,63.37466666666667,97.02,30.41
2024-03-08,South,95.17,100,662.18,787.81,30.42,1,1.04,4,3,1,0,0.9517,0.8405326157322197,95.17,81.24,44.7,88.69,68.68285714285715,95.17,44.7,65.39866666666667,97.02,30.41
2024-03-09,South,67.44,100,194.1,652.76,36.36,0,1.01,5,3,1,1,0.6744,0.29735277896929957,67.44,95.17,69.44,48.27,71.42142857142856,95.17,44.7,64.56466666666667,97.02,30.41
2024-03-10,South,74.42,100,486.31,753.35,19.72,0,0.9,6,3,1,1,0.7442,0.6455299661511913,74.42,67.44,81.24,87.84,69.50428571428571,95.17,44.7,64.52799999999999,97.02,30.41
2024-03-11,South,82.5,100,377.58,599.15,34.62,1,1.17,0,3,1,0,0.825,0.6301927730952183,82.5,74.42,95.17,54.12,73.55857142857143,95.17,44.7,65.67166666666667,97.02,30.41
2024-03-12,South,86.22,100,496.64,611.61,12.35,0,1.2,1,3,1,0,0.8622,0.8120207321659227,86.22,82.5,67.44,44.7,79.49,95.17,67.44,66.58466666666666,97.02,30.41
2024-03-13,South,33.5,100,468.25,763.12,15.06,0,1.2,2,3,1,0,0.335,0.6135994339029248,33.5,86.22,74.42,69.44,74.35571428571428,95.17,33.5,66.64966666666666,97.02,30.41
2024-03-14,South,45.99,100,745.13,824.51,24.78,0,0.98,3,3,1,0,0.45990000000000003,0.9037246364507404,45.99,33.5,82.5,81.24,69.32000000000001,95.17,33.5,65.80266666666667,97.02,30.41
2024-03-15,South,32.99,100,135.89,567.83,24.36,0,0.86,4,3,1,0,0.3299,0.23931458359015897,32.99,45.99,86.22,95.17,60.43714285714286,86.22,32.99,65.22766666666666,97.02,30.41
2024-03-16,South,77.31,100,434.39,710.14,27.3,0,1.08,5,3,1,1,0.7731,0.6116962852395302,77.31,32.99,33.5,67.44,61.847142857142856,86.22,32.99,66.59899999999999,97.02,30.41
2024-03-17,South,97.79,100,112.21,503.65,12.41,1,1.17,6,3,1,1,0.9779000000000001,0.22279360667129952,97.79,77.31,45.99,74.42,65.18571428571428,97.79,32.99,66.62466666666667,97.79,30.41
2024-03-18,South,36.34,100,606.35,856.8,31.15,1,1.02,0,3,1,0,0.36340000000000006,0.7076914098972923,36.34,97.79,32.99,82.5,58.59142857142857,97.79,32.99,66.45700000000001,97.79,30.41
2024-03-19,South,41.19,100,773.79,907.68,34.04,0,1.07,1,3,1,0,0.4119,0.8524920676890534,41.19,36.34,77.31,86.22,52.15857142857143,97.79,32.99,66.35600000000001,97.79,30.41
2024-03-20,South,63.65,100,385.51,752.58,22.84,0,1.14,2,3,1,0,0.6365,0.5122511892423397,63.65,41.19,97.79,33.5,56.46571428571429,97.79,32.99,67.464,97.79,32.99
2024-03-21,South,62.98,100,113.75,596.47,38.64,0,1.14,3,3,1,0,0.6297999999999999,0.19070531627743223,62.98,63.65,36.34,45.99,58.892857142857146,97.79,32.99,67.56966666666666,97.79,32.99
2024-03-22,South,35.87,100,127.76,917.63,19.72,1,1.08,4,3,1,0,0.35869999999999996,0.1392282292427231,35.87,62.98,41.19,32.99,59.30428571428571,97.79,35.87,65.79033333333334,97.79,32.99
2024-03-23,South,65.14,100,339.0,897.86,34.45,0,0.95,5,3,1,1,0.6514,0.377564430980331,65.14,35.87,63.65,77.31,57.56571428571429,97.79,35.87,66.062,97.79,32.99
2024-03-24,South,82.12,100,292.97,583.55,19.61,0,1.01,6,3,1,1,0.8212,0.5020478108131267,82.12,65.14,62.98,97.79,55.32714285714285,82.12,35.87,65.82266666666666,97.79,32.99
2024-03-25,South,90.6,100,455.91,738.71,16.56,0,0.91,0,3,1,0,0.9059999999999999,0.6171704728513219,90.6,82.12,35.87,36.34,63.07857142857143,90.6,35.87,66.61166666666666,97.79,32.99
2024-03-26,South,91.88,100,500.54,908.21,23.79,0,0.8,1,3,1,0,0.9188,0.5511280430737384,91.88,90.6,65.14,41.19,70.32000000000001,91.88,35.87,67.098,97.79,32.99
2024-03-27,South,67.42,100,145.11,798.35,38.28,0,0.96,2,3,1,0,0.6742,0.18176238491889524,67.42,91.88,82.12,63.65,70.85857142857142,91.88,35.87,66.88799999999999,97.79,32.99
2024-03-28,South,80.1,100,455.02,624.27,32.19,0,0.92,3,3,1,0,0.8009999999999999,0.7288833357361398,80.1,67.42,90.6,62.98,73.30428571428571,91.88,35.87,66.59033333333333,97.79,32.99
2024-03-29,South,89.54,100,194.18,754.47,28.97,0,1.06,4,3,1,0,0.8954000000000001,0.25737272522432963,89.54,80.1,91.88,35.87,80.97142857142856,91.88,65.14,67.85033333333334,97.79,32.99
2024-03-30,South,47.8,100,516.36,531.92,17.28,0,1.04,5,3,1,1,0.478,0.9707474808241842,47.8,89.54,67.42,65.14,78.49428571428572,91.88,47.8,67.40866666666666,97.79,32.99
2024-03-31,South,70.84,100,637.24,976.75,22.79,1,0.88,6,3,1,1,0.7084,0.6524084975684669,70.84,47.8,80.1,82.12,76.88285714285715,91.88,47.8,66.81366666666666,97.79,32.99
2024-04-01,South,47.09,100,604.17,625.27,10.06,0,1.15,0,4,2,0,0.47090000000000004,0.9662545780222943,47.09,70.84,89.54,90.6,70.66714285714286,91.88,47.09,66.77433333333333,97.79,32.99
2024-04-02,South,60.28,100,641.84,760.18,15.81,1,0.84,1,4,2,0,0.6028,0.8443263437606884,60.28,47.09,47.8,91.88,66.15285714285714,89.54,47.09,65.85566666666666,97.79,32.99
2024-04-03,South,52.89,100,635.09,994.55,39.24,0,0.99,2,4,2,0,0.5289,0.6385702076315922,52.89,60.28,70.84,67.42,64.07714285714285,89.54,47.09,65.81466666666667,97.79,32.99
2024-04-04,South,91.96,100,167.4,517.62,24.54,0,0.87,3,4,2,0,0.9196,0.32340326880723314,91.96,52.89,47.09,80.1,65.77142857142857,91.96,47.09,67.39,97.79,32.99
2024-04-05,South,65.13,100,565.94,994.34,19.25,0,1.18,4,4,2,0,0.6513,0.5691614538286703,65.13,91.96,60.28,89.54,62.284285714285716,91.96,47.09,67.24633333333334,97.79,32.99
2024-04-06,South,67.22,100,739.22,932.8,23.23,1,0.91,5,4,2,1,0.6722,0.792474271012007,67.22,65.13,52.89,47.8,65.05857142857143,91.96,47.09,66.77900000000001,97.79,32.99
2024-04-07,South,86.54,100,348.71,859.44,37.03,0,1.15,6,4,2,1,0.8654000000000001,0.40574094759378193,86.54,67.22,91.96,70.84,67.30142857142857,91.96,47.09,66.49133333333333,97.79,32.99
2024-04-08,South,48.23,100,512.17,669.95,34.55,0,1.0,0,4,2,0,0.48229999999999995,0.7644898873050227,48.23,86.54,65.13,47.09,67.46428571428571,91.96,48.23,65.851,97.79,32.99
2024-04-09,South,63.7,100,284.19,894.01,26.44,0,0.9,1,4,2,0,0.637,0.31788235030928064,63.7,48.23,67.22,60.28,67.95285714285714,91.96,48.23,65.49366666666667,97.79,32.99
2024-04-10,South,93.09,100,453.85,802.37,30.1,0,1.02,2,4,2,0,0.9309000000000001,0.5656368009771053,93.09,63.7,86.54,52.89,73.69571428571429,93.09,48.23,65.84666666666666,97.79,32.99
2024-04-11,South,30.75,100,445.51,515.95,20.96,0,0.96,3,4,2,0,0.3075,0.8634751429402073,30.75,93.09,48.23,91.96,64.95142857142856,93.09,30.75,63.99766666666667,97.79,30.75
2024-04-12,South,54.52,100,435.62,595.39,12.95,0,0.84,4,4,2,0,0.5452,0.7316548816741968,54.52,30.75,63.7,65.13,63.43571428571429,93.09,30.75,64.69833333333334,97.79,30.75
2024-04-13,South,82.38,100,231.31,523.89,39.18,0,0.82,5,4,2,1,0.8238,0.4415239840424517,82.38,54.52,93.09,67.22,65.60142857142857,93.09,30.75,65.91133333333333,97.79,30.75
2024-04-14,South,64.33,100,756.4,766.81,20.22,1,0.86,6,4,2,1,0.6433,0.9864242772003495,64.33,82.38,30.75,86.54,62.42857142857143,93.09,30.75,66.956,97.79,30.75
2024-04-15,South,46.26,100,653.82,791.46,30.52,0,1.1,0,4,2,0,0.46259999999999996,0.8260935486316429,46.26,64.33,54.52,48.23,62.14714285714285,93.09,30.75,65.92099999999999,97.79,30.75
2024-04-16,South,75.13,100,196.96,758.11,10.72,0,0.95,1,4,2,0,0.7513,0.2598039862289114,75.13,46.26,82.38,63.7,63.78000000000001,93.09,30.75,65.16566666666667,93.09,30.75
2024-04-17,South,79.85,100,668.95,858.76,34.55,1,0.87,2,4,2,0,0.7985,0.7789720061484001,79.85,75.13,64.33,93.09,61.888571428571424,82.38,30.75,66.616,93.09,30.75
2024-04-18,South,84.45,100,109.57,558.48,27.85,0,0.86,3,4,2,0,0.8445,0.19619323879100414,84.45,79.85,46.26,30.75,69.56,84.45,46.26,68.058,93.09,30.75
2024-04-19,South,48.76,100,219.86,956.13,11.34,0,1.13,4,4,2,0,0.4876,0.22994781044418647,48.76,84.45,75.13,54.52,68.73714285714286,84.45,46.26,67.56166666666667,93.09,30.75
2024-04-20,South,89.57,100,725.73,795.76,33.42,1,0.89,5,4,2,1,0.8956999999999999,0.9119960792198654,89.57,48.76,79.85,82.38,69.76428571428572,89.57,46.26,68.44800000000001,93.09,30.75
2024-04-21,South,98.67,100,248.07,507.55,22.34,0,1.12,6,4,2,1,0.9867,0.48875972810560536,98.67,89.57,84.45,64.33,74.67,98.67,46.26,70.54133333333333,98.67,30.75
2024-04-22,South,72.58,100,256.75,705.53,25.38,1,0.93,0,4,2,0,0.7258,0.36391081881705956,72.58,98.67,48.76,46.26,78.42999999999999,98.67,48.76,70.78933333333335,98.67,30.75
2024-04-23,South,90.06,100,579.67,675.48,11.75,0,1.08,1,4,2,0,0.9006000000000001,0.8581601231716705,90.06,72.58,89.57,75.13,80.56285714285715,98.67,48.76,71.054,98.67,30.75
2024-04-24,South,98.26,100,196.45,640.4,13.82,0,1.09,2,4,2,0,0.9826,0.3067613991255465,98.26,90.06,98.67,79.85,83.19285714285715,98.67,48.76,71.30933333333334,98.67,30.75
2024-04-25,South,49.3,100,333.88,780.05,35.73,1,1.18,3,4,2,0,0.493,0.42802384462534454,49.3,98.26,72.58,84.45,78.17142857142858,98.67,48.76,69.89,98.67,30.75
2024-04-26,South,97.88,100,601.28,606.03,13.9,1,0.9,4,4,2,0,0.9788,0.9921621041862614,97.88,49.3,90.06,48.76,85.18857142857144,98.67,49.3,70.90533333333335,98.67,30.75
2024-04-27,South,93.6,100,754.12,820.35,13.13,0,1.09,5,4,2,1,0.9359999999999999,0.9192661668799902,93.6,97.88,98.26,89.57,85.7642857142857,98.67,49.3,71.35533333333333,98.67,30.75
2024-04-28,South,96.95,100,159.88,985.46,17.14,0,0.88,6,4,2,1,0.9695,0.16223895439693137,96.95,93.6,49.3,98.67,85.51857142857143,98.26,49.3,71.60233333333333,98.67,30.75
2024-04-29,South,83.08,100,261.77,640.25,33.18,1,0.84,0,4,2,0,0.8308,0.4088559156579461,83.08,96.95,97.88,72.58,87.01857142857143,98.26,49.3,72.77833333333334,98.67,30.75
2024-04-30,South,42.06,100,244.09,833.23,34.48,0,1.08,1,4,2,0,0.42060000000000003,0.29294432509631196,42.06,83.08,93.6,90.06,80.16142857142857,98.26,42.06,71.819,98.67,30.75
2024-05-01,South,98.78,100,480.96,638.76,33.66,0,0.84,2,5,2,0,0.9878,0.7529588577869623,98.78,42.06,96.95,98.26,80.23571428571428,98.78,42.06,73.542,98.78,30.75
2024-05-02,South,77.06,100,581.98,994.27,21.92,0,1.05,3,5,2,0,0.7706000000000001,0.5853339636114939,77.06,98.78,83.08,49.3,84.20142857142858,98.78,42.06,74.10133333333333,98.78,30.75
2024-05-03,South,79.67,100,405.99,576.22,23.43,0,1.01,4,5,2,0,0.7967,0.704574641629933,79.67,77.06,42.06,97.88,81.60000000000001,98.78,42.06,74.99399999999999,98.78,30.75
2024-05-04,South,55.57,100,558.78,714.95,24.21,1,1.2,5,5,2,1,0.5557,0.7815651444156934,55.57,79.67,98.78,93.6,76.16714285714285,98.78,42.06,73.78099999999999,98.78,30.75
2024-05-05,South,83.98,100,698.64,958.09,36.34,0,0.92,6,5,2,1,0.8398,0.7292008057698128,83.98,55.57,77.06,96.95,74.31428571428572,98.78,42.06,74.40933333333334,98.78,30.75
2024-05-06,South,91.53,100,273.49,974.21,18.87,0,0.85,0,5,2,0,0.9153,0.28073002740682196,91.53,83.98,79.67,83.08,75.52142857142857,98.78,42.06,75.21966666666667,98.78,30.75
