date,region,resource_type,usage_cpu,usage_storage,users_active,economic_index,cloud_market_demand,holiday,day_of_week,month,year,quarter,is_weekend,usage_cpu_lag_1,usage_cpu_lag_3,usage_cpu_lag_7,usage_cpu_rolling_mean_7d,usage_cpu_rolling_max_7d,usage_cpu_rolling_min_7d,usage_cpu_rolling_mean_30d,usage_cpu_rolling_max_30d,usage_cpu_rolling_min_30d,usage_storage_rolling_mean_7d,usage_storage_rolling_max_7d,usage_storage_rolling_min_7d,usage_storage_rolling_mean_30d,usage_storage_rolling_max_30d,usage_storage_rolling_min_30d,cpu_allocation,storage_allocation,utilization_ratio,storage_efficiency,weather,outages,price_changes
2023-03-21,North Europe,VM,92,1208,466,88.09,1.07,0,1,3,2023,1,0,75.0,98.0,53.0,82.28571428571429,98.0,56.0,77.66666666666667,98.0,53.0,980.8571428571428,1459.0,527.0,1192.0,1964.0,522.0,100,2000,0.92,0.604,13.83282440694085,0,-1.0536414648801926
2023-03-21,North Europe,Storage,61,507,496,88.09,1.07,0,1,3,2023,1,0,92.0,56.0,82.0,79.28571428571429,98.0,56.0,77.66666666666667,98.0,53.0,897.2857142857143,1459.0,507.0,1166.6,1964.0,507.0,100,2000,0.61,0.2535,16.413552540694905,0,3.0124998927349567
2023-03-21,North Europe,Container,85,984,284,88.09,1.07,0,1,3,2023,1,0,61.0,75.0,83.0,79.57142857142857,98.0,56.0,77.8,98.0,53.0,962.5714285714286,1459.0,507.0,1171.0666666666666,1964.0,507.0,100,2000,0.85,0.492,26.90544161053358,1,-1.0918536839908983
2023-03-22,North Europe,VM,68,1043,336,90.25,1.08,0,2,3,2023,1,0,85.0,92.0,90.0,76.42857142857143,98.0,56.0,77.06666666666666,98.0,53.0,979.8571428571428,1459.0,507.0,1157.7666666666669,1964.0,507.0,100,2000,0.68,0.5215,20.084611010816342,1,0.5069022718817351
2023-03-22,North Europe,Storage,61,1313,215,90.25,1.08,0,2,3,2023,1,0,68.0,61.0,98.0,71.14285714285714,92.0,56.0,76.76666666666667,98.0,53.0,959.0,1313.0,507.0,1137.5333333333333,1964.0,507.0,100,2000,0.61,0.6565,24.469974736852848,0,1.1195119092344985
2023-03-22,North Europe,Container,50,1074,308,90.25,1.08,0,2,3,2023,1,0,61.0,85.0,56.0,70.28571428571429,92.0,50.0,76.53333333333333,98.0,50.0,1001.5714285714286,1313.0,507.0,1146.6333333333334,1964.0,507.0,100,2000,0.5,0.537,21.443542913679444,0,-0.5561628816079259
2023-03-23,North Europe,VM,61,975,485,111.59,0.92,0,3,3,2023,1,0,50.0,68.0,75.0,68.28571428571429,92.0,50.0,75.83333333333333,98.0,50.0,1014.8571428571428,1313.0,507.0,1139.3,1964.0,507.0,100,2000,0.61,0.4875,16.041771282540015,0,0.458456886150312
2023-03-23,North Europe,Storage,75,1800,355,111.59,0.92,0,3,3,2023,1,0,61.0,61.0,92.0,65.85714285714286,85.0,50.0,76.06666666666666,98.0,50.0,1099.428571428571,1800.0,507.0,1181.9,1964.0,507.0,100,2000,0.75,0.9,19.956359121337236,0,0.1532576844328585
2023-03-23,North Europe,Container,75,689,362,111.59,0.92,0,3,3,2023,1,0,75.0,50.0,61.0,67.85714285714286,85.0,50.0,75.63333333333334,98.0,50.0,1125.428571428571,1800.0,689.0,1184.6333333333334,1964.0,507.0,100,2000,0.75,0.3445,25.02773681457408,1,0.7036150427962663
2023-03-24,North Europe,VM,57,1354,327,109.63,1.04,0,4,3,2023,1,0,75.0,61.0,85.0,63.85714285714285,75.0,50.0,74.5,98.0,50.0,1178.2857142857142,1800.0,689.0,1193.0666666666666,1964.0,507.0,100,2000,0.57,0.677,19.430501501841025,1,0.0072319793100523
2023-03-24,North Europe,Storage,52,1015,493,109.63,1.04,0,4,3,2023,1,0,57.0,75.0,68.0,61.57142857142857,75.0,50.0,74.2,98.0,50.0,1174.2857142857142,1800.0,689.0,1203.3,1964.0,507.0,100,2000,0.52,0.5075,27.408006848971475,1,-1.6113549333849948
2023-03-24,North Europe,Container,64,1714,220,109.63,1.04,0,4,3,2023,1,0,52.0,75.0,61.0,62.0,75.0,50.0,73.56666666666666,98.0,50.0,1231.571428571429,1800.0,689.0,1195.1,1964.0,507.0,100,2000,0.64,0.857,13.75781423577833,1,-0.8345096644685233
2023-03-25,North Europe,VM,68,1095,480,108.22,1.19,1,5,3,2023,1,1,64.0,57.0,50.0,64.57142857142857,75.0,52.0,74.06666666666666,98.0,50.0,1234.571428571429,1800.0,689.0,1189.4333333333334,1964.0,507.0,100,2000,0.68,0.5475,12.399639262367277,1,-0.3837500066953029
2023-03-25,North Europe,Storage,89,1355,469,108.22,1.19,1,5,3,2023,1,1,68.0,52.0,61.0,68.57142857142857,89.0,52.0,74.26666666666667,98.0,50.0,1288.857142857143,1800.0,689.0,1198.1666666666667,1964.0,507.0,100,2000,0.89,0.6775,16.371327856202512,1,-0.0993790485845401
2023-03-25,North Europe,Container,75,1113,414,108.22,1.19,1,5,3,2023,1,1,89.0,64.0,75.0,68.57142857142857,89.0,52.0,74.5,98.0,50.0,1190.7142857142858,1714.0,689.0,1173.8666666666666,1964.0,507.0,100,2000,0.75,0.5565,27.480353876383585,1,0.333732404831042
2023-03-26,North Europe,VM,90,833,421,97.55,0.92,1,6,3,2023,1,1,75.0,68.0,75.0,70.71428571428571,90.0,52.0,75.73333333333333,98.0,50.0,1211.2857142857142,1714.0,833.0,1163.0,1964.0,507.0,100,2000,0.9,0.4165,21.72658927299916,0,0.8760729625469945
2023-03-26,North Europe,Storage,90,567,463,97.55,0.92,1,6,3,2023,1,1,90.0,89.0,57.0,75.42857142857143,90.0,52.0,75.53333333333333,98.0,50.0,1098.857142857143,1714.0,567.0,1151.9666666666667,1964.0,507.0,100,2000,0.9,0.2835,12.662654900790749,1,0.1157377135601584
2023-03-26,North Europe,Container,51,1650,454,97.55,0.92,1,6,3,2023,1,1,90.0,75.0,52.0,75.28571428571429,90.0,51.0,74.03333333333333,98.0,50.0,1189.571428571429,1714.0,567.0,1187.7333333333331,1964.0,507.0,100,2000,0.51,0.825,11.176472452761333,0,-0.3747115061751647
2023-03-27,North Europe,VM,94,842,275,91.1,0.92,0,0,3,2023,1,0,51.0,90.0,64.0,79.57142857142857,94.0,51.0,74.66666666666667,98.0,50.0,1065.0,1650.0,567.0,1156.3666666666666,1964.0,507.0,100,2000,0.94,0.421,14.33539810520906,1,-1.358204213586704
2023-03-27,North Europe,Storage,95,1058,214,91.1,0.92,0,0,3,2023,1,0,94.0,90.0,68.0,83.42857142857143,95.0,51.0,74.9,98.0,50.0,1059.7142857142858,1650.0,567.0,1131.0333333333333,1964.0,507.0,100,2000,0.95,0.529,19.01502483854747,1,0.0280254825501831
2023-03-27,North Europe,Container,90,1158,225,91.1,0.92,0,0,3,2023,1,0,95.0,51.0,89.0,83.57142857142857,95.0,51.0,75.46666666666667,98.0,50.0,1031.571428571429,1650.0,567.0,1108.4333333333334,1964.0,507.0,100,2000,0.9,0.579,13.630833270061746,1,2.9606299957586275
2023-03-28,North Europe,VM,57,1990,292,99.23,1.03,0,1,3,2023,1,0,90.0,94.0,75.0,81.0,95.0,51.0,74.3,98.0,50.0,1156.857142857143,1990.0,567.0,1138.2666666666669,1990.0,507.0,100,2000,0.57,0.995,24.02535862042704,1,-0.0423775340060794
2023-03-28,North Europe,Storage,94,1252,341,99.23,1.03,0,1,3,2023,1,0,57.0,95.0,90.0,81.57142857142857,95.0,51.0,74.36666666666666,98.0,50.0,1216.7142857142858,1990.0,567.0,1114.5333333333333,1990.0,507.0,100,2000,0.94,0.626,27.80364006043456,0,-0.8321413027049774
2023-03-28,North Europe,Container,84,1955,436,99.23,1.03,0,1,3,2023,1,0,94.0,90.0,90.0,80.71428571428571,95.0,51.0,75.4,98.0,50.0,1415.0,1990.0,842.0,1140.0666666666666,1990.0,507.0,100,2000,0.84,0.9775,16.215374659455506,1,-0.9889885217251329
2023-03-29,North Europe,VM,88,682,240,102.77,1.08,0,2,3,2023,1,0,84.0,57.0,51.0,86.0,95.0,57.0,75.6,98.0,50.0,1276.7142857142858,1990.0,682.0,1126.4,1990.0,507.0,100,2000,0.88,0.341,27.91455098761517,0,0.6024098245534011
2023-03-29,North Europe,Storage,88,896,391,102.77,1.08,0,2,3,2023,1,0,88.0,94.0,94.0,85.14285714285714,95.0,57.0,75.76666666666667,98.0,50.0,1284.428571428571,1990.0,682.0,1138.7,1990.0,507.0,100,2000,0.88,0.448,16.573438004105185,0,-0.3236574743520771
2023-03-29,North Europe,Container,60,1406,326,102.77,1.08,0,2,3,2023,1,0,88.0,84.0,95.0,80.14285714285714,94.0,57.0,74.76666666666667,98.0,50.0,1334.142857142857,1990.0,682.0,1154.8333333333333,1990.0,507.0,100,2000,0.6,0.703,24.848839861016344,1,-1.529484598859744
2023-03-30,North Europe,VM,98,1349,345,100.13,1.15,0,3,3,2023,1,0,60.0,88.0,90.0,81.28571428571429,98.0,57.0,74.76666666666667,98.0,50.0,1361.428571428571,1990.0,682.0,1151.1666666666667,1990.0,507.0,100,2000,0.98,0.6745,28.15523316306949,1,1.048872840951412
2023-03-30,North Europe,Storage,51,1847,360,100.13,1.15,0,3,3,2023,1,0,98.0,88.0,57.0,80.42857142857143,98.0,51.0,74.6,98.0,50.0,1341.0,1955.0,682.0,1186.8666666666666,1990.0,507.0,100,2000,0.51,0.9235,22.01750917195145,0,-0.8525595266365572
2023-03-30,North Europe,Container,85,1093,346,100.13,1.15,0,3,3,2023,1,0,51.0,60.0,94.0,79.14285714285714,98.0,51.0,74.93333333333334,98.0,50.0,1318.2857142857142,1955.0,682.0,1193.9,1990.0,507.0,100,2000,0.85,0.5465,26.22343551349893,1,0.986838028461769
2023-03-31,North Europe,VM,51,1604,467,97.35,1.27,0,4,3,2023,1,0,85.0,98.0,84.0,74.42857142857143,98.0,51.0,73.56666666666666,98.0,50.0,1268.142857142857,1847.0,682.0,1207.1,1990.0,507.0,100,2000,0.51,0.802,10.969523356977868,0,-0.7400761144166245
2023-03-31,North Europe,Storage,84,734,412,97.35,1.27,0,4,3,2023,1,0,51.0,51.0,88.0,73.85714285714286,98.0,51.0,74.33333333333333,98.0,50.0,1275.571428571429,1847.0,734.0,1214.6666666666667,1990.0,567.0,100,2000,0.84,0.367,21.63216928287424,0,1.2436381400921397
2023-03-31,North Europe,Container,98,1650,422,97.35,1.27,0,4,3,2023,1,0,84.0,85.0,88.0,75.28571428571429,98.0,51.0,74.76666666666667,98.0,50.0,1383.2857142857142,1847.0,734.0,1236.8666666666666,1990.0,567.0,100,2000,0.98,0.825,17.519778301219986,1,-0.2636582381386137
2023-01-01,Southeast Asia,VM,93,1356,248,104.97,0.99,1,6,1,2023,1,1,,,,,,,,,,,,,,,,100,2000,0.93,0.678,19.89001718601377,0,-0.7141532583477317
2023-01-01,Southeast Asia,Storage,76,1582,369,104.97,0.99,1,6,1,2023,1,1,93.0,,,,,,,,,,,,,,,100,2000,0.76,0.791,27.50585478099282,1,0.3526069142890922
2023-01-01,Southeast Asia,Container,77,1199,470,104.97,0.99,1,6,1,2023,1,1,76.0,,,,,,,,,,,,,,,100,2000,0.77,0.5995,17.530755831413998,1,0.2431898866463497
2023-01-02,Southeast Asia,VM,66,1911,201,106.48,1.15,0,0,1,2023,1,0,77.0,93.0,,,,,,,,,,,,,,100,2000,0.66,0.9555,24.100219199960986,1,0.0757149762427691
2023-01-02,Southeast Asia,Storage,55,1065,305,106.48,1.15,0,0,1,2023,1,0,66.0,76.0,,,,,,,,,,,,,,100,2000,0.55,0.5325,17.06450861821562,0,-2.312559172291404
2023-01-02,Southeast Asia,Container,53,1202,417,106.48,1.15,0,0,1,2023,1,0,55.0,77.0,,,,,,,,,,,,,,100,2000,0.53,0.601,29.26117834676423,1,2.203372419108461
2023-01-03,Southeast Asia,VM,73,1586,338,97.66,0.98,0,1,1,2023,1,0,53.0,66.0,,70.42857142857143,93.0,53.0,,,,1414.428571428571,1911.0,1065.0,,,,100,2000,0.73,0.793,26.6681287262567,0,-0.9748919471106284
2023-01-03,Southeast Asia,Storage,66,891,362,97.66,0.98,0,1,1,2023,1,0,73.0,55.0,93.0,66.57142857142857,77.0,53.0,,,,1348.0,1911.0,891.0,,,,100,2000,0.66,0.4455,20.733894914880963,1,0.3320411687553364
2023-01-03,Southeast Asia,Container,84,788,460,97.66,0.98,0,1,1,2023,1,0,66.0,53.0,76.0,67.71428571428571,84.0,53.0,,,,1234.571428571429,1911.0,788.0,,,,100,2000,0.84,0.394,15.185316794655446,0,0.004076770111271
2023-01-04,Southeast Asia,VM,58,706,214,115.79,1.08,0,2,1,2023,1,0,84.0,73.0,77.0,65.0,84.0,53.0,,,,1164.142857142857,1911.0,706.0,,,,100,2000,0.58,0.353,23.423589347492467,0,0.2650261440931294
2023-01-04,Southeast Asia,Storage,75,1391,378,115.79,1.08,0,2,1,2023,1,0,58.0,66.0,66.0,66.28571428571429,84.0,53.0,,,,1089.857142857143,1586.0,706.0,,,,100,2000,0.75,0.6955,28.934023414038467,0,1.4132336714329363
2023-01-04,Southeast Asia,Container,81,1242,440,115.79,1.08,0,2,1,2023,1,0,75.0,84.0,55.0,70.0,84.0,53.0,,,,1115.142857142857,1586.0,706.0,,,,100,2000,0.81,0.621,18.506191618545493,1,-0.962357613034672
2023-01-05,Southeast Asia,VM,82,1908,482,95.31,1.05,0,3,1,2023,1,0,81.0,58.0,53.0,74.14285714285714,84.0,58.0,,,,1216.0,1908.0,706.0,,,,100,2000,0.82,0.954,14.28390788468703,1,-0.5218655680547503
2023-01-05,Southeast Asia,Storage,62,1782,397,95.31,1.05,0,3,1,2023,1,0,82.0,75.0,73.0,72.57142857142857,84.0,58.0,,,,1244.0,1908.0,706.0,,,,100,2000,0.62,0.891,16.911030451400112,1,0.9411862623912306
2023-01-05,Southeast Asia,Container,57,1934,336,95.31,1.05,0,3,1,2023,1,0,62.0,81.0,66.0,71.28571428571429,84.0,57.0,,,,1393.0,1934.0,706.0,,,,100,2000,0.57,0.967,10.750867871942202,0,-1.245542127468043
2023-01-06,Southeast Asia,VM,51,1576,371,95.37,0.95,0,4,1,2023,1,0,57.0,82.0,84.0,66.57142857142857,82.0,51.0,,,,1505.571428571429,1934.0,706.0,,,,100,2000,0.51,0.788,17.782638289961632,1,-0.622838657293347
2023-01-06,Southeast Asia,Storage,75,1939,446,95.37,0.95,0,4,1,2023,1,0,51.0,62.0,58.0,69.0,82.0,51.0,,,,1681.7142857142858,1939.0,1242.0,,,,100,2000,0.75,0.9695,11.0098227614159,1,-1.7930017540147032
2023-01-06,Southeast Asia,Container,53,1962,402,95.37,0.95,0,4,1,2023,1,0,75.0,57.0,75.0,65.85714285714286,82.0,51.0,,,,1763.2857142857142,1962.0,1242.0,,,,100,2000,0.53,0.981,25.19452560556716,0,-0.1403767223853441
2023-01-07,Southeast Asia,VM,60,972,350,102.42,0.81,1,5,1,2023,1,1,53.0,51.0,81.0,62.85714285714285,82.0,51.0,,,,1724.7142857142858,1962.0,972.0,,,,100,2000,0.6,0.486,25.26650128743473,0,-0.1145075514605751
2023-01-07,Southeast Asia,Storage,80,1821,298,102.42,0.81,1,5,1,2023,1,1,60.0,75.0,82.0,62.57142857142857,80.0,51.0,,,,1712.2857142857142,1962.0,972.0,,,,100,2000,0.8,0.9105,28.22670360146038,1,0.8392132393877579
2023-01-07,Southeast Asia,Container,56,643,311,102.42,0.81,1,5,1,2023,1,1,80.0,53.0,62.0,61.71428571428572,80.0,51.0,,,,1549.571428571429,1962.0,643.0,,,,100,2000,0.56,0.3215,11.797845175996668,1,-0.9805157330926813
2023-01-08,Southeast Asia,VM,97,1009,298,82.75,0.94,1,6,1,2023,1,1,56.0,60.0,57.0,67.42857142857143,97.0,51.0,,,,1417.428571428571,1962.0,643.0,,,,100,2000,0.97,0.5045,14.70359529560384,1,0.0010447106738514
2023-01-08,Southeast Asia,Storage,74,1413,393,82.75,0.94,1,6,1,2023,1,1,97.0,80.0,51.0,70.71428571428571,97.0,53.0,,,,1394.142857142857,1962.0,643.0,,,,100,2000,0.74,0.7065,15.136349467051636,1,0.3991427331896132
2023-01-08,Southeast Asia,Container,84,1456,368,82.75,0.94,1,6,1,2023,1,1,74.0,56.0,75.0,72.0,97.0,53.0,,,,1325.142857142857,1962.0,643.0,,,,100,2000,0.84,0.728,12.731593737641528,0,1.0072331759358968
2023-01-09,Southeast Asia,VM,77,1378,346,89.87,1.03,0,0,1,2023,1,0,84.0,97.0,53.0,75.42857142857143,97.0,56.0,,,,1241.7142857142858,1821.0,643.0,,,,100,2000,0.77,0.689,23.155239416635045,1,0.1632514008168152
2023-01-09,Southeast Asia,Storage,53,1046,391,89.87,1.03,0,0,1,2023,1,0,77.0,74.0,60.0,74.42857142857143,97.0,53.0,,,,1252.2857142857142,1821.0,643.0,,,,100,2000,0.53,0.523,21.81624923390668,1,1.1099189456509293
2023-01-09,Southeast Asia,Container,98,516,371,89.87,1.03,0,0,1,2023,1,0,53.0,84.0,80.0,77.0,98.0,53.0,,,,1065.857142857143,1456.0,516.0,,,,100,2000,0.98,0.258,29.349281687269176,1,-0.0648538388484261
2023-01-10,Southeast Asia,VM,99,1811,350,90.92,0.86,0,1,1,2023,1,0,98.0,77.0,56.0,83.14285714285714,99.0,53.0,,,,1232.7142857142858,1811.0,516.0,,,,100,2000,0.99,0.9055,20.156164101267365,1,-0.213463981279666
2023-01-10,Southeast Asia,Storage,51,654,472,90.92,0.86,0,1,1,2023,1,0,99.0,53.0,97.0,76.57142857142857,99.0,51.0,,,,1182.0,1811.0,516.0,,,,100,2000,0.51,0.327,18.457166921561544,1,-0.2875417319660565
2023-01-10,Southeast Asia,Container,89,1916,498,90.92,0.86,0,1,1,2023,1,0,51.0,98.0,74.0,78.71428571428571,99.0,51.0,71.83333333333333,99.0,51.0,1253.857142857143,1916.0,516.0,1355.1666666666667,1962.0,516.0,100,2000,0.89,0.958,28.82498514601709,0,-0.5097297172568485
2023-01-11,Southeast Asia,VM,71,813,257,114.66,0.98,0,2,1,2023,1,0,89.0,99.0,84.0,76.85714285714286,99.0,51.0,71.1,99.0,51.0,1162.0,1916.0,516.0,1337.0666666666666,1962.0,516.0,100,2000,0.71,0.4065,22.248931501176894,1,0.3259286994319352
2023-01-11,Southeast Asia,Storage,71,804,379,114.66,0.98,0,2,1,2023,1,0,71.0,51.0,77.0,76.0,99.0,51.0,70.93333333333334,99.0,51.0,1080.0,1916.0,516.0,1311.1333333333334,1962.0,516.0,100,2000,0.71,0.402,12.85944246632612,1,-1.279700468074228
2023-01-11,Southeast Asia,Container,91,1337,470,114.66,0.98,0,2,1,2023,1,0,71.0,89.0,53.0,81.42857142857143,99.0,51.0,71.4,99.0,51.0,1121.571428571429,1916.0,516.0,1315.7333333333331,1962.0,516.0,100,2000,0.91,0.6685,24.53257023394835,0,-0.3307063862370993
2023-01-12,Southeast Asia,VM,58,1512,328,100.68,0.86,0,3,1,2023,1,0,91.0,71.0,98.0,75.71428571428571,99.0,51.0,71.13333333333334,99.0,51.0,1263.857142857143,1916.0,654.0,1302.4333333333334,1962.0,516.0,100,2000,0.58,0.756,15.818076237895164,0,-0.981349886893618
2023-01-12,Southeast Asia,Storage,50,1301,295,100.68,0.86,0,3,1,2023,1,0,58.0,71.0,99.0,68.71428571428571,91.0,50.0,70.96666666666667,99.0,50.0,1191.0,1916.0,654.0,1310.3,1962.0,516.0,100,2000,0.5,0.6505,17.374026468695796,1,-1.2619202328769703
2023-01-12,Southeast Asia,Container,97,987,436,100.68,0.86,0,3,1,2023,1,0,50.0,91.0,51.0,75.28571428571429,97.0,50.0,72.43333333333334,99.0,50.0,1238.571428571429,1916.0,804.0,1303.1333333333334,1962.0,516.0,100,2000,0.97,0.4935,12.907070484301627,0,-0.872219684827232
2023-01-13,Southeast Asia,VM,85,1812,453,94.56,1.01,0,4,1,2023,1,0,97.0,58.0,89.0,74.71428571428571,97.0,50.0,72.83333333333333,99.0,50.0,1223.7142857142858,1812.0,804.0,1310.6666666666667,1962.0,516.0,100,2000,0.85,0.906,14.17704410038526,0,0.6658128644449554
2023-01-13,Southeast Asia,Storage,79,856,222,94.56,1.01,0,4,1,2023,1,0,85.0,50.0,71.0,75.85714285714286,97.0,50.0,73.26666666666667,99.0,50.0,1229.857142857143,1812.0,804.0,1309.5,1962.0,516.0,100,2000,0.79,0.428,20.39470099039993,1,0.0538241161247962
2023-01-13,Southeast Asia,Container,59,1623,489,94.56,1.01,0,4,1,2023,1,0,79.0,97.0,71.0,74.14285714285714,97.0,50.0,72.43333333333334,99.0,50.0,1346.857142857143,1812.0,856.0,1337.3333333333333,1962.0,516.0,100,2000,0.59,0.8115,11.884980004851023,1,1.9794646715710635
2023-01-14,Southeast Asia,VM,93,784,211,88.49,1.04,1,5,1,2023,1,1,59.0,85.0,91.0,74.42857142857143,97.0,50.0,73.6,99.0,50.0,1267.857142857143,1812.0,784.0,1339.9333333333334,1962.0,516.0,100,2000,0.93,0.392,28.27305036800565,0,-0.2373123848332646
2023-01-14,Southeast Asia,Storage,80,1825,452,88.49,1.04,1,5,1,2023,1,1,93.0,79.0,58.0,77.57142857142857,97.0,50.0,73.76666666666667,99.0,50.0,1312.571428571429,1825.0,784.0,1354.4,1962.0,516.0,100,2000,0.8,0.9125,15.462983112666688,0,-1.1300523011112675
2023-01-14,Southeast Asia,Container,99,534,414,88.49,1.04,1,5,1,2023,1,1,80.0,59.0,50.0,84.57142857142857,99.0,59.0,74.36666666666666,99.0,50.0,1203.0,1825.0,534.0,1330.8,1962.0,516.0,100,2000,0.99,0.267,18.82548204178346,1,0.0834096939392772
2023-01-15,Southeast Asia,VM,73,1162,389,93.99,0.97,1,6,1,2023,1,1,99.0,93.0,97.0,81.14285714285714,99.0,59.0,74.06666666666666,99.0,50.0,1228.0,1825.0,534.0,1305.9333333333334,1962.0,516.0,100,2000,0.73,0.581,24.84315409654627,0,0.870937331423696
2023-01-15,Southeast Asia,Storage,81,536,467,93.99,0.97,1,6,1,2023,1,1,73.0,80.0,85.0,80.57142857142857,99.0,59.0,74.7,99.0,50.0,1045.7142857142858,1825.0,534.0,1264.4,1962.0,516.0,100,2000,0.81,0.268,16.02192296028296,0,1.7559497593862563
2023-01-15,Southeast Asia,Container,98,778,416,93.99,0.97,1,6,1,2023,1,1,81.0,99.0,79.0,83.28571428571429,99.0,59.0,76.06666666666666,99.0,50.0,1034.571428571429,1825.0,534.0,1225.8666666666666,1962.0,516.0,100,2000,0.98,0.389,19.936846963316952,0,0.0678998878319631
2023-01-16,Southeast Asia,VM,70,1674,343,93.98,1.19,0,0,1,2023,1,0,98.0,73.0,59.0,84.85714285714286,99.0,70.0,76.7,99.0,50.0,1041.857142857143,1825.0,534.0,1229.1333333333334,1962.0,516.0,100,2000,0.7,0.837,29.338938669768854,1,-2.454257495691316
2023-01-16,Southeast Asia,Storage,88,608,380,93.98,1.19,0,0,1,2023,1,0,70.0,81.0,93.0,84.14285714285714,99.0,70.0,77.13333333333334,99.0,50.0,1016.7142857142856,1825.0,534.0,1184.7666666666669,1962.0,516.0,100,2000,0.88,0.304,28.12915843585241,0,0.4586391184898857
2023-01-16,Southeast Asia,Container,91,1709,422,93.98,1.19,0,0,1,2023,1,0,88.0,98.0,80.0,85.71428571428571,99.0,70.0,78.4,99.0,50.0,1000.1428571428572,1709.0,534.0,1176.3333333333333,1916.0,516.0,100,2000,0.91,0.8545,16.56768987454079,0,-2.351523107535127
2023-01-17,Southeast Asia,VM,56,716,331,99.87,0.89,0,1,1,2023,1,0,91.0,70.0,99.0,79.57142857142857,98.0,56.0,78.26666666666667,99.0,50.0,1026.142857142857,1709.0,536.0,1167.8,1916.0,516.0,100,2000,0.56,0.358,14.509376933433607,1,-1.063944768662993
2023-01-17,Southeast Asia,Storage,85,1593,451,99.87,0.89,0,1,1,2023,1,0,56.0,88.0,73.0,81.28571428571429,98.0,56.0,78.43333333333334,99.0,50.0,1087.7142857142858,1709.0,536.0,1160.2,1916.0,516.0,100,2000,0.85,0.7965,23.8907453513646,0,-0.5778614869125261
2023-01-17,Southeast Asia,Container,80,944,381,99.87,0.89,0,1,1,2023,1,0,85.0,91.0,81.0,81.14285714285714,98.0,56.0,79.23333333333333,99.0,50.0,1146.0,1709.0,608.0,1170.2333333333331,1916.0,516.0,100,2000,0.8,0.472,13.324204627925791,1,0.1626473275014352
2023-01-18,Southeast Asia,VM,96,1672,279,108.23,0.88,0,2,1,2023,1,0,80.0,56.0,98.0,80.85714285714286,96.0,56.0,79.2,99.0,50.0,1273.7142857142858,1709.0,608.0,1192.3333333333333,1916.0,516.0,100,2000,0.96,0.836,26.81962609171651,1,1.0797604962573892
2023-01-18,Southeast Asia,Storage,70,702,451,108.23,0.88,0,2,1,2023,1,0,96.0,85.0,70.0,80.85714285714286,96.0,56.0,79.06666666666666,99.0,50.0,1134.857142857143,1709.0,608.0,1168.6333333333334,1916.0,516.0,100,2000,0.7,0.351,21.366567091171436,1,0.2567083468287002
2023-01-18,Southeast Asia,Container,86,1750,346,108.23,0.88,0,2,1,2023,1,0,70.0,80.0,88.0,80.57142857142857,96.0,56.0,79.13333333333334,99.0,50.0,1298.0,1750.0,702.0,1178.4333333333334,1916.0,516.0,100,2000,0.86,0.875,11.255971245596864,0,-0.9646466534474376
2023-01-19,Southeast Asia,VM,85,1001,344,102.09,0.8,0,3,1,2023,1,0,86.0,96.0,91.0,79.71428571428571,96.0,56.0,79.4,99.0,50.0,1196.857142857143,1750.0,702.0,1165.8666666666666,1916.0,516.0,100,2000,0.85,0.5005,10.30147430312082,1,-0.9105063176452634
2023-01-19,Southeast Asia,Storage,58,1428,411,102.09,0.8,0,3,1,2023,1,0,85.0,70.0,56.0,80.0,96.0,58.0,79.56666666666666,99.0,50.0,1298.571428571429,1750.0,702.0,1178.6,1916.0,516.0,100,2000,0.58,0.714,23.51248766735269,1,0.7552056112454378
2023-01-19,Southeast Asia,Container,62,1231,439,102.09,0.8,0,3,1,2023,1,0,58.0,86.0,85.0,76.71428571428571,96.0,58.0,78.36666666666666,99.0,50.0,1246.857142857143,1750.0,702.0,1202.4333333333334,1916.0,534.0,100,2000,0.62,0.6155,27.25413201216557,0,0.8300048080518948
2023-01-20,Southeast Asia,VM,98,1984,297,86.72,1.02,0,4,1,2023,1,0,62.0,85.0,80.0,79.28571428571429,98.0,58.0,78.33333333333333,99.0,50.0,1395.428571428571,1984.0,702.0,1208.2,1984.0,534.0,100,2000,0.98,0.992,24.848754019291253,1,1.2647594098929649
2023-01-20,Southeast Asia,Storage,90,1622,205,86.72,1.02,0,4,1,2023,1,0,98.0,58.0,96.0,78.42857142857143,98.0,58.0,79.63333333333334,99.0,50.0,1388.2857142857142,1984.0,702.0,1240.4666666666667,1984.0,534.0,100,2000,0.9,0.811,20.037576654470826,0,0.0354484199605004
2023-01-20,Southeast Asia,Container,77,1208,332,86.72,1.02,0,4,1,2023,1,0,90.0,62.0,70.0,79.42857142857143,98.0,58.0,79.23333333333333,99.0,50.0,1460.571428571429,1984.0,1001.0,1216.8666666666666,1984.0,534.0,100,2000,0.77,0.604,19.802465161606847,0,0.5658793214785213
2023-01-21,Southeast Asia,VM,52,1829,467,107.38,1.02,1,5,1,2023,1,1,77.0,98.0,86.0,74.57142857142857,98.0,52.0,78.6,99.0,50.0,1471.857142857143,1984.0,1001.0,1250.7333333333331,1984.0,534.0,100,2000,0.52,0.9145,27.627612549032538,0,0.9054201343514996
2023-01-21,Southeast Asia,Storage,50,1577,435,107.38,1.02,1,5,1,2023,1,1,52.0,90.0,85.0,69.57142857142857,98.0,50.0,77.9,99.0,50.0,1554.142857142857,1984.0,1208.0,1276.5,1984.0,534.0,100,2000,0.5,0.7885,11.833032804310545,0,0.7793339707687077
